customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST097558,40,Female,West,Secondary,Salaried,684160.21,163409.44,Business,736.05,0,137,52.65,2023-02-27,0
CUST083630,57,Female,South,Secondary,Self-Employed,379919.74,374039.78,Business,645.14,1,33,19.02,2017-03-25,1
CUST074792,33,Female,East,Graduate,Salaried,758620.44,1822085.76,Business,645.32,0,76,45.91,2021-08-30,0
CUST049583,25,Male,North,Post-Graduate,Salaried,773187.85,418216.51,Business,730.47,1,81,47.34,2026-06-13,0
CUST041788,45,Other,South,Post-Graduate,Self-Employed,548509.59,596745.38,Home,668.12,1,101,19.73,2025-01-24,0
CUST098909,26,Male,North,Secondary,Salaried,825629.88,3367023.94,Home,700.95,0,236,35.7,2018-02-26,0
CUST000685,59,Female,South,Secondary,Salaried,1939960.59,3247043.91,Business,562.88,0,140,50.78,2025-12-06,0
CUST088739,47,Male,West,Graduate,Self-Employed,620086.26,1918599.35,Education,654.25,0,55,22.87,2018-12-21,1
CUST021605,27,Male,North,Graduate,Salaried,926149.7,1686523.13,Car,811.51,2,81,20.49,2019-10-18,0
CUST059859,57,Female,West,Post-Graduate,Self-Employed,812184.34,1262934.83,Other,671.18,2,27,13.15,2019-01-11,0
CUST020170,54,Female,West,Post-Graduate,Salaried,412092.04,1260239.97,Home,679.54,1,103,56.83,2020-05-13,1
CUST089165,38,Male,North,Secondary,Unemployed,321451.85,235645.8,Home,602.63,3,120,53.79,2026-11-28,1
CUST038563,66,Female,South,Graduate,Salaried,437783.27,949354.34,Other,611.41,1,103,71.79,2020-10-20,1
CUST074490,59,Male,East,Secondary,Salaried,721850.77,2799789.05,Car,760.08,2,83,40.73,2023-09-03,0
CUST094013,50,Female,South,Post-Graduate,Self-Employed,707244.53,1576829.44,Education,729.59,2,31,57.46,2024-10-24,0
CUST025136,31,Female,North,Graduate,Salaried,231418.76,345731.24,Education,646.61,2,134,67.31,2017-07-14,0
CUST049985,43,Male,East,Post-Graduate,Self-Employed,1763680.33,3739323.51,Home,599.38,0,155,30.62,2021-01-19,1
CUST029718,31,Female,North,Post-Graduate,Salaried,1379920.52,1938292.15,Business,735.82,1,92,15.44,2020-09-11,0
CUST033206,32,Male,North,Secondary,Salaried,430349.89,469860.13,Home,687.33,1,62,44.48,2021-03-01,0
CUST056126,42,Female,South,Secondary,Salaried,258413.73,893194.23,Car,696.35,1,79,50.29,2017-02-27,0
CUST094408,61,Male,East,Graduate,Self-Employed,480121.02,75092.43,Car,751.57,3,180,5.93,2022-01-01,0
CUST044473,44,Male,North,Graduate,Self-Employed,793063.46,696978.28,Home,591.39,1,69,13.54,2019-10-09,0
CUST031219,34,Male,East,Graduate,Salaried,803087.22,1496242.9,Other,635.13,2,129,33.55,2021-04-08,1
CUST015927,31,Female,West,Graduate,Self-Employed,309489.1,1501322.3,Car,671.52,1,235,78.35,2017-09-05,1
CUST039200,64,Male,West,Secondary,Self-Employed,634518.56,2156742.77,Home,690.8,3,64,60.45,2021-08-31,0
CUST008626,44,Male,South,Graduate,Salaried,1358224.04,365150.68,Other,657.11,1,54,58.85,2018-10-04,0
CUST025105,45,Male,North,Graduate,Salaried,696532.08,2402341.35,Business,636.37,0,133,56.25,2025-08-05,1
CUST019143,47,Male,West,Secondary,Salaried,351135.18,126650.63,Home,675.1,3,89,8.58,2023-11-09,0
CUST016572,32,Male,West,Graduate,Unemployed,336874.33,690768.17,Other,626.13,1,147,31.7,2024-08-06,0
CUST095766,27,Female,West,Primary,Salaried,292910.73,481829.29,Other,705.22,0,246,20.2,2025-10-06,0
CUST073392,49,Female,East,Secondary,Salaried,1072896.03,3641811.77,Other,647.0,1,174,36.91,2025-09-10,1
CUST066063,29,Male,West,Graduate,Self-Employed,1144999.98,3307507.19,Other,686.43,1,42,39.28,2024-03-28,0
CUST033360,24,Male,West,Secondary,Salaried,563750.78,1414273.06,Car,692.27,0,89,37.73,2019-10-24,0
CUST021574,27,Female,East,Post-Graduate,Self-Employed,436542.12,1170600.35,Education,604.99,2,78,60.82,2024-12-22,1
CUST037906,38,Female,North,Graduate,Salaried,577056.93,1621635.13,Business,695.07,0,151,10.83,2020-02-12,0
CUST014781,57,Other,East,Secondary,Salaried,282895.38,68858.9,Other,612.34,2,173,36.73,2019-11-10,0
CUST076121,46,Female,West,Post-Graduate,Unemployed,1118509.27,2352938.81,Education,689.74,1,57,34.5,2025-04-28,1
CUST047574,36,Male,West,Secondary,Self-Employed,1592868.29,4384164.55,Home,694.01,2,109,44.3,2018-12-01,1
CUST026798,30,Female,South,Primary,Salaried,729542.77,1596517.51,Business,641.4,0,127,40.92,2024-09-06,1
CUST058785,32,Female,West,Graduate,Salaried,799522.8,2991279.18,Other,691.36,1,72,56.26,2017-01-13,0
CUST081702,41,Female,South,Graduate,Salaried,337851.73,914850.66,Car,650.57,3,92,18.57,2023-04-04,1
CUST010716,26,Male,West,Graduate,Salaried,698920.39,230132.62,Education,769.78,2,95,12.25,2018-11-19,0
CUST025855,38,Male,East,Graduate,Self-Employed,517625.96,581817.63,Business,636.46,2,98,56.39,2024-07-02,1
CUST061161,46,Female,West,Secondary,Salaried,1147569.71,3297427.55,Car,551.16,1,124,40.93,2026-06-06,0
CUST070820,39,Male,West,Graduate,Salaried,468962.61,586122.37,Education,723.18,0,84,66.63,2017-03-07,0
CUST031369,30,Male,East,Post-Graduate,Salaried,359522.18,780692.75,Home,613.65,2,105,22.82,2020-07-29,0
CUST036428,56,Female,North,Graduate,Self-Employed,550097.7,2367676.75,Business,674.3,0,84,82.87,2020-07-20,1
CUST081145,63,Female,West,Graduate,Self-Employed,236440.33,40999.77,Home,574.52,1,133,72.63,2021-11-27,1
CUST078785,22,Male,West,Graduate,Self-Employed,491513.78,1035819.16,Business,643.34,2,101,48.92,2024-12-30,0
CUST009002,41,Female,West,Primary,Salaried,405900.5,67691.33,Other,499.71,2,262,36.15,2023-09-14,1
CUST001213,32,Female,North,Graduate,Self-Employed,256264.24,465503.37,Other,505.62,1,110,19.13,2026-03-04,1
CUST070516,44,Female,North,Graduate,Self-Employed,549489.55,886971.64,Education,734.1,2,162,21.59,2022-03-21,0
CUST037657,32,Female,West,Graduate,Unemployed,481151.18,194171.43,Car,696.05,0,122,47.96,2018-05-08,0
CUST018345,41,Female,North,Graduate,Salaried,167866.86,384642.46,Education,672.09,2,68,40.49,2025-08-30,0
CUST031154,35,Male,East,Graduate,Salaried,1359989.21,5155345.01,Car,608.26,0,58,50.11,2019-01-19,0
CUST052000,38,Female,West,Graduate,Salaried,504825.34,697734.63,Home,713.46,0,85,43.36,2022-10-04,0
CUST045279,42,Female,South,Secondary,Self-Employed,823944.14,1629865.87,Car,665.43,3,86,44.12,2022-03-03,0
CUST066616,35,Male,East,Graduate,Salaried,1013746.07,171853.41,Business,733.6,2,111,46.74,2026-08-15,1
CUST014124,37,Female,West,Graduate,Salaried,691877.91,2048724.75,Car,646.88,0,112,50.04,2026-01-22,1
CUST040984,37,Male,West,Secondary,Salaried,4894555.08,14498750.48,Education,624.56,2,187,25.11,2017-02-11,1
CUST001096,32,Other,East,Graduate,Self-Employed,818662.24,2639258.46,Home,699.93,1,185,30.63,2024-10-27,0
CUST086556,30,Male,West,Secondary,Salaried,357838.22,120753.22,Education,590.74,2,98,48.62,2026-06-29,1
CUST080275,47,Female,West,Secondary,Salaried,483115.17,343470.19,Car,770.56,2,70,14.44,2021-02-05,0
CUST013883,46,Female,South,Post-Graduate,Salaried,3307899.88,15000000.0,Business,704.17,1,185,52.15,2017-10-24,1
CUST019925,28,Female,East,Graduate,Self-Employed,1304749.37,3615738.47,Home,708.7,5,139,37.49,2017-10-31,1
CUST089314,27,Male,South,Primary,Unemployed,722559.53,1936926.44,Home,740.46,0,109,8.79,2022-02-12,0
CUST084304,40,Male,West,Post-Graduate,Salaried,694980.1,1005924.54,Education,617.38,2,165,59.26,2017-08-07,1
CUST072578,32,Female,East,Secondary,Salaried,1032646.62,2367737.06,Other,767.04,0,121,21.77,2019-07-22,0
CUST099857,53,Female,West,Graduate,Self-Employed,575668.52,81018.71,Business,605.93,0,78,33.02,2025-03-25,0
CUST001161,53,Male,South,Graduate,Salaried,235864.42,436425.46,Education,682.54,0,66,51.38,2018-10-01,0
CUST055108,35,Male,West,Graduate,Salaried,239518.05,653888.18,Education,620.48,0,45,61.13,2024-11-13,0
CUST080982,37,Other,West,Primary,Self-Employed,573352.96,373994.98,Home,644.23,2,88,17.81,2026-11-25,0
CUST033980,56,Female,East,Post-Graduate,Salaried,1006233.69,2794409.74,Home,764.77,5,82,58.5,2017-02-03,1
CUST098966,40,Male,West,Post-Graduate,Self-Employed,206033.75,841834.53,Business,726.76,3,109,38.81,2022-12-26,1
CUST068305,38,Female,West,Graduate,Salaried,474985.76,885690.5,Home,594.17,2,88,65.08,2020-01-06,1
CUST051787,33,Female,East,Graduate,Salaried,645013.05,968502.98,Business,618.6,3,158,78.55,2018-03-23,1
CUST064183,67,Male,North,Secondary,Salaried,406202.66,1574056.0,Home,593.41,2,125,17.12,2020-09-28,1
CUST034342,45,Female,South,Graduate,Self-Employed,968820.2,2009611.97,Business,681.84,1,75,57.39,2022-06-30,0
CUST047656,49,Male,West,Secondary,Salaried,505810.06,1005877.87,Business,678.89,1,117,55.11,2024-05-31,1
CUST021469,48,Male,East,Secondary,Salaried,484992.17,1485660.01,Car,658.73,2,87,33.78,2020-05-31,1
CUST069488,46,Male,North,Secondary,Self-Employed,434729.03,781384.7,Home,821.93,2,103,45.64,2019-09-16,0
CUST090388,34,Male,West,Graduate,Salaried,645591.56,1032680.73,Car,730.92,1,42,34.17,2021-04-12,0
CUST073632,51,Female,West,Secondary,Salaried,894543.69,2877113.76,Car,671.3,0,105,21.83,2018-03-25,0
CUST036136,42,Male,West,Post-Graduate,Salaried,396747.56,300322.63,Car,800.61,0,81,61.24,2022-08-31,0
CUST046337,58,Female,South,Post-Graduate,Self-Employed,1179430.43,2174895.71,Business,602.13,1,149,76.82,2025-02-08,1
CUST069651,31,Male,South,Secondary,Salaried,568414.73,1467458.88,Education,771.91,2,124,69.16,2020-06-25,0
CUST013436,62,Female,North,Secondary,Salaried,1000652.58,3107736.94,Car,597.06,1,109,59.37,2018-09-02,1
CUST050482,39,Female,South,Secondary,Self-Employed,509092.69,1404851.81,Car,764.59,3,92,56.57,2026-01-14,0
CUST085837,41,Male,West,Secondary,Salaried,1803176.34,993263.08,Car,643.36,0,197,9.79,2021-02-26,0
CUST020157,40,Male,North,Graduate,Self-Employed,384803.49,1386951.03,Home,672.79,0,63,54.43,2025-04-03,0
CUST087405,35,Male,North,Secondary,Salaried,983655.13,3578350.56,Car,621.33,1,51,26.65,2017-06-18,0
CUST088002,35,Female,South,Graduate,Self-Employed,1814632.91,3900732.07,Home,705.25,3,104,35.32,2017-04-21,1
CUST091116,43,Female,North,Secondary,Salaried,978043.36,3884519.85,Business,768.6,0,144,38.68,2017-09-09,0
CUST029766,46,Male,North,Graduate,Salaried,1638408.85,4392678.64,Business,697.74,0,41,41.42,2024-08-29,0
CUST098128,56,Female,East,Post-Graduate,Salaried,516336.57,1955812.56,Home,826.61,1,92,53.29,2024-04-29,0
CUST077079,37,Male,West,Graduate,Salaried,805661.64,1203663.01,Home,734.26,2,174,85.76,2023-02-07,1
CUST082544,57,Male,West,Post-Graduate,Salaried,567674.44,1630859.7,Education,553.15,1,51,9.24,2022-03-10,1
CUST073546,50,Female,West,Secondary,Salaried,588404.43,892077.14,Business,526.27,1,86,22.51,2025-07-20,1
CUST031542,33,Male,West,Graduate,Salaried,2001693.24,5428680.41,Education,657.55,0,105,19.73,2021-08-21,0
CUST085806,39,Female,North,Graduate,Salaried,747204.64,2184192.14,Car,602.66,0,83,46.36,2017-09-14,1
CUST042300,40,Male,West,Graduate,Self-Employed,472376.58,880106.11,Business,678.69,3,65,28.41,2024-02-27,1
CUST033271,38,Female,East,Graduate,Unemployed,1855187.96,3442922.58,Business,627.8,1,152,83.49,2026-05-29,1
CUST042037,32,Female,West,Graduate,Salaried,382138.9,1601545.61,Car,568.4,1,78,43.77,2026-02-03,1
CUST019465,54,Male,South,Post-Graduate,Salaried,555106.98,556453.34,Education,673.49,3,175,27.72,2022-10-09,0
CUST064095,51,Male,East,Graduate,Salaried,546385.09,1414807.94,Car,681.84,3,59,29.99,2023-03-06,1
CUST037764,32,Female,North,Graduate,Salaried,4227836.05,14474489.43,Business,724.48,3,135,57.62,2019-03-31,0
CUST053935,43,Female,North,Graduate,Salaried,389348.56,1476172.95,Car,669.22,1,82,48.33,2019-12-06,1
CUST099329,60,Male,West,Post-Graduate,Self-Employed,649946.41,2194386.18,Home,633.65,1,160,54.03,2026-10-05,1
CUST088052,40,Male,North,Secondary,Salaried,1404355.34,247984.17,Home,741.74,2,165,36.14,2017-12-22,0
CUST044519,46,Female,South,Graduate,Self-Employed,509826.59,1414632.05,Car,585.37,3,58,24.81,2024-01-08,1
CUST014440,36,Male,South,Graduate,Self-Employed,340423.59,367175.26,Education,576.45,0,45,22.33,2017-03-25,1
CUST017166,63,Female,West,Post-Graduate,Self-Employed,2544202.95,3267797.13,Other,665.97,1,110,16.38,2024-03-04,1
CUST020055,49,Female,South,Graduate,Salaried,1915089.8,220773.07,Home,609.74,1,95,73.79,2018-02-03,0
CUST024155,50,Female,West,Secondary,Salaried,510065.39,1680565.99,Business,602.28,1,77,32.21,2024-09-21,1
CUST030286,34,Male,West,Secondary,Salaried,451132.07,889320.9,Home,775.49,0,120,18.85,2025-02-23,0
CUST041477,56,Male,North,Graduate,Salaried,584960.35,593943.12,Home,788.49,0,97,90.07,2025-10-23,0
CUST041633,32,Female,South,Graduate,Salaried,1603055.87,1954923.25,Home,832.51,2,84,25.36,2021-06-17,1
CUST026708,36,Male,West,Secondary,Salaried,2165067.54,7747119.36,Business,580.28,2,56,43.47,2026-01-10,1
CUST004577,38,Female,West,Primary,Salaried,434655.44,1179438.27,Business,727.12,2,163,39.88,2023-11-30,1
CUST068772,47,Male,West,Post-Graduate,Salaried,737034.37,1383365.03,Education,654.69,0,96,30.7,2018-08-01,1
CUST041680,36,Male,West,Post-Graduate,Salaried,593259.13,663961.52,Home,631.99,0,69,56.59,2021-07-28,1
CUST086106,40,Female,East,Graduate,Salaried,673284.59,333895.19,Other,766.5,2,149,62.0,2023-12-04,0
CUST097795,38,Male,East,Graduate,Salaried,4948678.77,5714718.98,Education,686.13,0,145,35.61,2021-09-12,0
CUST004723,33,Male,North,Secondary,Self-Employed,2748976.98,8729258.21,Education,672.54,2,57,28.44,2024-08-08,0
CUST047851,46,Male,West,Secondary,Salaried,556038.9,1203209.5,Car,669.17,4,127,46.6,2018-11-05,1
CUST055265,42,Female,East,Secondary,Unemployed,1207497.63,3664312.17,Home,685.94,1,67,52.46,2020-11-24,1
CUST086159,46,Female,West,Post-Graduate,Self-Employed,956117.82,1147999.43,Business,739.88,2,92,20.19,2020-06-02,0
CUST038035,43,Female,North,Primary,Salaried,176310.51,474069.94,Education,697.69,1,179,28.53,2018-09-15,1
CUST048095,32,Male,West,Graduate,Unemployed,602956.8,2653280.79,Car,728.77,1,92,46.86,2024-08-24,0
CUST007033,43,Male,South,Secondary,Self-Employed,138873.66,511016.94,Business,728.37,2,24,43.71,2021-02-19,1
CUST038620,40,Male,West,Primary,Salaried,677859.17,321684.57,Business,698.2,2,129,12.2,2025-05-11,0
CUST000330,34,Male,East,Graduate,Salaried,184706.31,510707.51,Car,592.62,2,159,54.58,2018-09-11,0
CUST009629,27,Male,South,Graduate,Salaried,445052.36,1850879.72,Home,739.23,1,85,52.25,2023-07-28,0
CUST050625,35,Male,South,Post-Graduate,Salaried,1953548.17,2424359.46,Home,684.1,0,177,46.24,2026-12-07,0
CUST007499,33,Male,South,Graduate,Salaried,509051.49,1326699.02,Car,656.23,1,108,62.63,2022-08-07,0
CUST033618,33,Male,South,Secondary,Unemployed,833930.57,3279372.27,Business,604.34,0,56,30.0,2023-10-20,1
CUST025118,36,Female,South,Graduate,Self-Employed,460796.17,879534.32,Home,608.24,1,92,32.62,2024-09-01,0
CUST007400,34,Male,South,Graduate,Self-Employed,609089.82,2626980.69,Car,609.55,1,89,29.45,2021-04-22,0
CUST091011,33,Female,West,Post-Graduate,Salaried,327675.49,785563.52,Business,691.73,2,191,35.51,2023-10-12,1
CUST018595,49,Female,North,Secondary,Self-Employed,391380.4,1128665.42,Home,778.43,0,271,50.3,2025-07-03,0
CUST051940,30,Male,East,Secondary,Salaried,865488.69,3052942.72,Home,710.14,0,111,34.31,2019-08-29,0
CUST085123,46,Male,South,Graduate,Salaried,807485.96,608429.86,Car,731.83,0,81,28.07,2021-02-22,0
CUST005608,56,Male,East,Graduate,Salaried,753244.07,702435.69,Home,743.74,0,125,33.29,2022-08-02,0
CUST068685,41,Male,East,Primary,Self-Employed,1003883.75,3909015.72,Business,596.96,2,80,57.65,2023-10-10,1
CUST074143,44,Male,South,Graduate,Unemployed,339346.02,725252.6,Home,664.75,1,123,17.29,2017-03-09,0
CUST019978,34,Female,South,Post-Graduate,Salaried,771924.15,943502.3,Other,791.87,1,194,27.4,2017-02-27,0
CUST099701,45,Female,East,Primary,Salaried,426029.09,457008.99,Education,670.04,2,106,36.75,2025-07-21,0
CUST000210,32,Male,North,Graduate,Salaried,346185.7,812308.72,Other,559.93,1,57,54.82,2017-12-14,1
CUST045483,30,Male,West,Graduate,Salaried,883072.35,3356290.26,Business,799.64,0,99,52.26,2020-05-27,0
CUST003272,24,Female,East,Graduate,Salaried,134792.67,128092.84,Home,529.27,4,266,53.43,2022-12-14,1
CUST066541,52,Female,South,Secondary,Salaried,660131.6,2068542.23,Home,624.68,1,140,64.31,2024-02-17,0
CUST085280,33,Female,West,Primary,Salaried,404821.49,600306.64,Car,673.23,1,59,40.32,2024-03-04,1
CUST072013,35,Female,South,Graduate,Self-Employed,1267456.0,2531259.15,Other,636.65,1,97,65.49,2020-10-14,1
CUST079055,35,Male,East,Graduate,Salaried,446442.36,253743.43,Education,706.24,1,68,53.29,2018-02-11,0
CUST010533,61,Male,East,Graduate,Salaried,227981.48,827166.08,Other,684.8,1,99,50.86,2021-03-01,1
CUST044240,27,Female,South,Graduate,Salaried,819148.34,1155201.3,Business,696.97,0,129,10.06,2026-12-23,0
CUST055187,39,Male,South,Graduate,Self-Employed,295452.55,367847.52,Education,752.38,1,35,39.1,2023-01-15,0
CUST077062,50,Male,South,Primary,Salaried,262593.04,1354549.12,Education,621.11,1,102,53.08,2020-03-30,1
CUST095092,28,Female,South,Secondary,Self-Employed,436891.31,88905.18,Home,577.29,2,74,14.88,2026-11-03,1
CUST006213,38,Female,North,Graduate,Self-Employed,284128.58,355652.51,Car,699.41,3,67,79.44,2021-02-17,1
CUST065093,58,Male,South,Graduate,Salaried,1461699.98,4500844.59,Education,839.66,0,87,98.47,2022-07-22,0
CUST096057,40,Female,South,Secondary,Salaried,491105.73,437517.47,Other,516.57,2,98,47.0,2021-05-08,1
CUST004103,42,Female,West,Secondary,Self-Employed,591136.79,618733.09,Education,647.33,1,30,23.12,2025-12-24,1
CUST093837,53,Female,North,Secondary,Salaried,155715.86,268391.2,Education,688.64,0,149,19.7,2017-12-14,0
CUST009341,46,Female,North,Graduate,Self-Employed,1476679.74,3158985.04,Business,681.5,1,168,16.11,2018-03-29,0
CUST018527,34,Female,North,Secondary,Salaried,576131.49,350818.85,Business,682.53,1,130,14.14,2026-02-10,0
CUST055245,41,Female,North,Primary,Self-Employed,931831.29,2659517.61,Education,650.9,4,92,58.15,2017-02-15,1
CUST015733,58,Female,North,Post-Graduate,Self-Employed,315794.59,1020013.13,Car,743.87,2,185,57.77,2021-11-10,0
CUST071940,35,Male,North,Secondary,Salaried,225015.24,584291.97,Business,664.06,1,402,60.23,2021-03-13,1
CUST012044,39,Female,South,Primary,Self-Employed,244276.75,824193.02,Business,640.29,0,74,37.22,2022-01-28,1
CUST073169,49,Male,South,Graduate,Salaried,747953.96,660784.1,Home,709.97,4,45,22.9,2022-03-12,0
CUST067265,34,Male,West,Post-Graduate,Self-Employed,404815.37,453182.87,Business,815.57,1,56,18.46,2023-02-18,0
CUST083592,28,Female,South,Primary,Salaried,435827.05,1274024.06,Home,747.92,1,147,10.37,2021-05-27,0
CUST001869,31,Female,North,Primary,Salaried,835805.77,222906.93,Education,570.67,1,127,23.05,2017-04-30,0
CUST091555,45,Male,North,Graduate,Salaried,160135.62,524902.72,Other,552.06,2,68,53.5,2024-10-21,1
CUST014678,50,Male,West,Post-Graduate,Self-Employed,853304.51,877424.74,Car,765.19,1,43,30.05,2018-03-13,0
CUST011442,42,Female,West,Graduate,Salaried,548516.4,1703927.97,Car,795.58,0,69,43.42,2021-09-01,0
CUST095026,32,Male,North,Post-Graduate,Self-Employed,461984.82,1010691.66,Home,782.59,1,154,47.22,2019-09-05,0
CUST047362,40,Male,South,Graduate,Self-Employed,477141.77,845631.85,Car,638.7,1,127,25.08,2018-05-26,1
CUST067508,27,Female,West,Graduate,Salaried,528993.32,599830.37,Business,656.55,1,62,40.43,2023-12-01,0
CUST040137,33,Male,South,Graduate,Self-Employed,494198.15,872507.89,Car,669.1,1,37,32.97,2026-05-17,1
CUST006705,40,Male,North,Graduate,Salaried,2314813.39,4653832.59,Other,736.65,1,80,12.72,2023-09-27,0
CUST085604,30,Male,North,Graduate,Salaried,714065.14,1358372.55,Car,663.21,4,84,51.4,2022-09-28,1
CUST064374,35,Male,West,Secondary,Salaried,591394.05,427532.58,Home,704.56,0,270,33.38,2025-05-20,1
CUST061143,31,Male,North,Graduate,Unemployed,1329740.83,2938497.95,Other,725.75,1,68,6.16,2020-03-16,1
CUST064086,59,Male,East,Secondary,Salaried,223549.38,917687.6,Education,788.5,1,139,33.47,2020-03-12,0
CUST089704,45,Female,South,Graduate,Unemployed,888758.8,3866328.15,Home,763.65,0,54,64.9,2018-06-04,0
CUST015589,30,Female,West,Secondary,Self-Employed,434054.21,1401483.98,Business,621.79,2,120,67.23,2018-05-19,1
CUST000695,30,Male,South,Graduate,Self-Employed,1524672.98,2983328.98,Home,588.72,0,121,53.21,2025-01-11,0
CUST022114,52,Female,South,Graduate,Self-Employed,1031843.0,3192829.33,Home,676.31,0,130,56.12,2022-03-25,0
CUST077584,44,Female,North,Primary,Salaried,351828.55,1285846.72,Home,542.05,2,97,44.84,2017-11-10,1
CUST063309,39,Female,West,Post-Graduate,Salaried,1372651.78,2729910.84,Home,595.95,2,121,53.88,2023-05-23,1
CUST051673,40,Male,North,Graduate,Self-Employed,466771.92,2016669.54,Car,695.8,1,102,63.11,2024-05-16,0
CUST083510,28,Male,North,Graduate,Salaried,862981.94,1125645.89,Car,652.74,1,133,32.49,2017-03-07,1
CUST022258,38,Male,South,Graduate,Self-Employed,1150716.27,4981008.18,Car,696.33,0,108,72.7,2025-04-22,0
CUST056517,35,Other,South,Secondary,Salaried,1638663.91,5768427.06,Business,701.41,2,159,76.04,2021-05-22,1
CUST067651,54,Female,East,Secondary,Salaried,990009.42,1615184.46,Education,616.22,2,85,33.0,2022-01-20,1
CUST069166,30,Male,East,Primary,Self-Employed,424156.18,388226.21,Other,679.06,1,71,69.74,2024-01-11,1
CUST084194,42,Female,South,Post-Graduate,Salaried,971001.33,802196.71,Education,600.44,0,51,61.04,2025-06-04,1
CUST027704,32,Female,West,Graduate,Unemployed,3050371.43,6184424.08,Other,694.99,1,99,53.66,2017-09-21,0
CUST098210,51,Female,South,Graduate,Salaried,120657.86,359663.63,Car,676.96,0,65,39.18,2017-10-31,0
CUST099386,38,Female,West,Graduate,Self-Employed,641148.96,2536628.83,Home,676.19,3,72,40.15,2026-08-08,1
CUST040795,58,Male,North,Post-Graduate,Self-Employed,299597.87,1121000.12,Home,808.92,1,93,50.26,2020-01-02,0
CUST011293,42,Female,East,Graduate,Salaried,1208823.83,4642573.99,Home,710.07,3,163,82.19,2022-05-10,1
CUST053970,32,Female,North,Secondary,Salaried,3644320.53,11638569.97,Business,687.21,1,131,50.45,2025-01-29,1
CUST090587,56,Male,West,Secondary,Salaried,985486.57,761647.06,Car,718.82,1,57,32.54,2018-03-23,0
CUST036332,38,Female,North,Secondary,Self-Employed,543233.33,1719755.42,Home,756.35,0,56,60.51,2023-10-27,1
CUST054712,27,Female,North,Graduate,Salaried,1090832.44,1259597.94,Car,636.39,2,186,48.74,2023-08-02,0
CUST090339,60,Female,South,Graduate,Self-Employed,278931.88,755105.6,Business,613.08,0,48,46.8,2019-11-24,1
CUST085206,53,Male,West,Graduate,Self-Employed,306299.65,589726.95,Business,734.31,2,133,49.83,2023-03-23,0
CUST029049,45,Male,East,Graduate,Salaried,1497912.27,3316309.32,Education,674.89,0,159,50.52,2021-04-19,0
CUST042723,40,Male,West,Secondary,Self-Employed,353974.94,1182442.13,Car,591.03,0,80,41.47,2019-01-15,1
CUST039081,32,Male,South,Graduate,Salaried,830124.91,726312.6,Business,774.36,2,137,55.03,2019-02-12,0
CUST061708,41,Female,South,Post-Graduate,Salaried,442874.11,857649.75,Other,830.11,2,153,29.97,2021-12-10,0
CUST026373,39,Male,West,Graduate,Salaried,538216.05,821737.85,Car,767.58,1,111,36.03,2022-03-12,0
CUST044872,29,Female,West,Secondary,Salaried,1557748.55,891432.92,Car,727.74,1,154,64.44,2018-05-14,0
CUST027917,43,Female,East,Graduate,Salaried,934626.12,1285529.48,Business,709.14,1,116,62.2,2019-01-12,0
CUST063833,55,Male,West,Secondary,Unemployed,347386.33,1276000.92,Home,714.57,1,208,22.49,2022-04-29,0
CUST044773,58,Female,South,Secondary,Salaried,1123162.4,3432719.71,Business,707.75,1,148,52.0,2017-05-30,0
CUST017041,41,Female,South,Graduate,Unemployed,660253.65,2388264.32,Business,788.72,1,47,60.48,2025-08-23,0
CUST043152,29,Male,South,Post-Graduate,Self-Employed,796547.29,2471679.74,Car,645.43,0,97,29.31,2026-04-16,0
CUST096263,54,Male,North,Graduate,Salaried,1824313.31,5957382.78,Car,751.17,0,141,45.98,2018-07-14,0
CUST097280,30,Male,South,Graduate,Self-Employed,1175651.68,259474.83,Education,692.27,0,70,41.05,2021-01-19,0
CUST040955,66,Other,North,Primary,Salaried,413156.81,545028.81,Home,644.68,0,63,29.81,2025-05-22,0
CUST040598,37,Female,South,Secondary,Salaried,425014.12,1086833.6,Car,757.8,1,28,21.8,2023-09-27,0
CUST096718,34,Male,West,Secondary,Salaried,693041.46,115261.73,Education,696.69,1,101,28.69,2018-09-09,1
CUST034623,48,Male,East,Primary,Salaried,730220.19,2285075.29,Car,680.47,2,106,34.1,2023-09-06,1
CUST068021,41,Male,East,Secondary,Self-Employed,556417.34,1768890.72,Other,672.56,2,183,46.0,2019-01-21,1
CUST045803,29,Male,East,Graduate,Self-Employed,611502.08,2219430.74,Home,690.43,3,77,18.04,2023-04-27,0
CUST096710,55,Female,North,Graduate,Self-Employed,443748.96,691169.02,Education,621.17,2,114,30.78,2019-04-20,1
CUST038736,53,Female,East,Graduate,Salaried,752360.18,414503.67,Car,718.04,3,209,32.82,2024-01-15,0
CUST029456,44,Female,North,Post-Graduate,Salaried,381202.17,274498.07,Other,648.26,2,62,23.47,2026-01-12,1
CUST062695,35,Male,East,Graduate,Unemployed,657071.47,3849307.04,Car,529.32,1,50,38.47,2023-05-14,1
CUST055919,37,Female,West,Secondary,Self-Employed,2313421.87,1797409.26,Other,697.55,1,76,55.81,2022-01-12,0
CUST054817,46,Female,East,Graduate,Self-Employed,436517.74,167030.97,Home,694.37,3,159,25.14,2025-09-04,0
CUST056415,51,Female,West,Post-Graduate,Salaried,903846.32,1231895.23,Home,704.24,0,65,32.28,2025-02-08,0
